"","SITE","SITEVISITID","TRANSECT","TAXONCODE_2","AdColCount","AdColDen","METHOD","Ave.od","Ad_pres","TRANSECTAREA_ad","OBS_YEAR","ISLAND","SEC_NAME","DEPTH_BIN","new_MIN_DEPTH_M","new_MAX_DEPTH_M"
"876","SWA-00965",51161,1,"FSTE",1,0.1,"DIVER",1,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"877","SWA-00965",51161,1,"GEDW",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"878","SWA-00965",51161,1,"GONS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"879","SWA-00965",51161,1,"HEXE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"880","SWA-00965",51161,1,"LEPT",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"881","SWA-00965",51161,1,"LINC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"882","SWA-00965",51161,1,"LMYC",3,0.3,"DIVER",1.66666666666667,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"883","SWA-00965",51161,1,"MOSP_EM",6,0.6,"DIVER",0,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"884","SWA-00965",51161,1,"MOSP_FO",112,11.2,"DIVER",11.6785714285714,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"885","SWA-00965",51161,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"886","SWA-00965",51161,1,"PCHI",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"887","SWA-00965",51161,1,"PDUE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"888","SWA-00965",51161,1,"PGWC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"889","SWA-00965",51161,1,"PLSP",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"890","SWA-00965",51161,1,"PMAL",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"891","SWA-00965",51161,1,"PMVC",34,3.4,"DIVER",12.2941176470588,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"892","SWA-00965",51161,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"893","SWA-00965",51161,1,"POSP_MD",3,0.3,"DIVER",8.33333333333333,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"894","SWA-00965",51161,1,"PSPE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"895","SWA-00965",51161,1,"PSSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"896","SWA-00965",51161,1,"PSSP_KN",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"897","SWA-00965",51161,1,"PVAR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"898","SWA-00965",51161,1,"SPIS",2,0.2,"DIVER",5,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"899","SWA-00965",51161,1,"SSSS",161,16.1,"DIVER",10.9751552795031,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",12.80097531,13.10576044
"900","SWA-00995",51140,1,"ACSP_BR",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"901","SWA-00995",51140,1,"ASTS_MD",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"902","SWA-00995",51140,1,"CMAY",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"903","SWA-00995",51140,1,"COSP_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"904","SWA-00995",51140,1,"CYPS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"905","SWA-00995",51140,1,"FSTE",1,0.133333333333333,"DIVER",3,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"906","SWA-00995",51140,1,"GEDW",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"907","SWA-00995",51140,1,"GONS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"908","SWA-00995",51140,1,"HEXE",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"909","SWA-00995",51140,1,"LEPT",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"910","SWA-00995",51140,1,"LINC",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"911","SWA-00995",51140,1,"LMYC",8,1.06666666666667,"DIVER",10.375,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"912","SWA-00995",51140,1,"MOSP_EM",13,1.73333333333333,"DIVER",2.84615384615385,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"913","SWA-00995",51140,1,"MOSP_FO",30,4,"DIVER",11.3666666666667,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"914","SWA-00995",51140,1,"PAVS_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"915","SWA-00995",51140,1,"PCHI",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"916","SWA-00995",51140,1,"PDUE",3,0.4,"DIVER",10,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"917","SWA-00995",51140,1,"PGWC",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"918","SWA-00995",51140,1,"PLSP",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"919","SWA-00995",51140,1,"PMAL",10,1.33333333333333,"DIVER",7,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"920","SWA-00995",51140,1,"PMVC",2,0.266666666666667,"DIVER",0,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"921","SWA-00995",51140,1,"POSP_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"922","SWA-00995",51140,1,"POSP_MD",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"923","SWA-00995",51140,1,"PSPE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"924","SWA-00995",51140,1,"PSSP_EM",8,1.06666666666667,"DIVER",8.875,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"925","SWA-00995",51140,1,"PSSP_KN",1,0.133333333333333,"DIVER",15,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"926","SWA-00995",51140,1,"PVAR",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"927","SWA-00995",51140,1,"SPIS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"928","SWA-00995",51140,1,"SSSS",78,10.4,"DIVER",8.33333333333333,"-1",7.5,2023,"Swains","SWA_OPEN","Mid",17.37275221,18.28710759
"929","SWA-00937",51123,1,"ACSP_BR",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"930","SWA-00937",51123,1,"ASTS_MD",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"931","SWA-00937",51123,1,"CMAY",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"932","SWA-00937",51123,1,"COSP_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"933","SWA-00937",51123,1,"CYPS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"934","SWA-00937",51123,1,"FSTE",1,0.133333333333333,"DIVER",45,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"935","SWA-00937",51123,1,"GEDW",1,0.133333333333333,"DIVER",5,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"936","SWA-00937",51123,1,"GONS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"937","SWA-00937",51123,1,"HEXE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"938","SWA-00937",51123,1,"LEPT",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"939","SWA-00937",51123,1,"LINC",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"940","SWA-00937",51123,1,"LMYC",1,0.133333333333333,"DIVER",30,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"941","SWA-00937",51123,1,"MOSP_EM",31,4.13333333333333,"DIVER",14.3548387096774,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"942","SWA-00937",51123,1,"MOSP_FO",31,4.13333333333333,"DIVER",17.0967741935484,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"943","SWA-00937",51123,1,"PAVS_EM",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"944","SWA-00937",51123,1,"PCHI",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"945","SWA-00937",51123,1,"PDUE",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"946","SWA-00937",51123,1,"PGWC",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"947","SWA-00937",51123,1,"PLSP",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"948","SWA-00937",51123,1,"PMAL",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"949","SWA-00937",51123,1,"PMVC",21,2.8,"DIVER",10,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"950","SWA-00937",51123,1,"POSP_EM",2,0.266666666666667,"DIVER",20,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"951","SWA-00937",51123,1,"POSP_MD",3,0.4,"DIVER",31.6666666666667,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"952","SWA-00937",51123,1,"PSPE",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"953","SWA-00937",51123,1,"PSSP_EM",2,0.266666666666667,"DIVER",15,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"954","SWA-00937",51123,1,"PSSP_KN",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"955","SWA-00937",51123,1,"PVAR",1,0.133333333333333,"DIVER",0,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"956","SWA-00937",51123,1,"SPIS",0,0,"DIVER",NA,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"957","SWA-00937",51123,1,"SSSS",95,12.6666666666667,"DIVER",15.0526315789474,"-1",7.5,2023,"Swains","SWA_SANCTUARY","Shallow",4.266991771,7.314843036
"958","SWA-00986",51124,1,"ACSP_BR",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"959","SWA-00986",51124,1,"ASTS_MD",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"960","SWA-00986",51124,1,"CMAY",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"961","SWA-00986",51124,1,"COSP_EM",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"962","SWA-00986",51124,1,"CYPS",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"963","SWA-00986",51124,1,"FSTE",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"964","SWA-00986",51124,1,"GEDW",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"965","SWA-00986",51124,1,"GONS",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"966","SWA-00986",51124,1,"HEXE",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"967","SWA-00986",51124,1,"LEPT",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"968","SWA-00986",51124,1,"LINC",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"969","SWA-00986",51124,1,"LMYC",4,0.470588235294118,"DIVER",23.75,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"970","SWA-00986",51124,1,"MOSP_EM",14,1.64705882352941,"DIVER",6.78571428571429,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"971","SWA-00986",51124,1,"MOSP_FO",61,7.17647058823529,"DIVER",6,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"972","SWA-00986",51124,1,"PAVS_EM",1,0.117647058823529,"DIVER",0,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"973","SWA-00986",51124,1,"PCHI",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"974","SWA-00986",51124,1,"PDUE",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"975","SWA-00986",51124,1,"PGWC",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"976","SWA-00986",51124,1,"PLSP",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"977","SWA-00986",51124,1,"PMAL",38,4.47058823529412,"DIVER",12.0526315789474,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"978","SWA-00986",51124,1,"PMVC",2,0.235294117647059,"DIVER",22.5,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"979","SWA-00986",51124,1,"POSP_EM",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"980","SWA-00986",51124,1,"POSP_MD",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"981","SWA-00986",51124,1,"PSPE",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"982","SWA-00986",51124,1,"PSSP_EM",4,0.470588235294118,"DIVER",12.5,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"983","SWA-00986",51124,1,"PSSP_KN",3,0.352941176470588,"DIVER",0,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"984","SWA-00986",51124,1,"PVAR",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"985","SWA-00986",51124,1,"SPIS",0,0,"DIVER",NA,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"986","SWA-00986",51124,1,"SSSS",127,14.9411764705882,"DIVER",8.73228346456693,"-1",8.5,2023,"Swains","SWA_SANCTUARY","Mid",15.23925632,15.54404145
"987","SWA-00949",51126,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"988","SWA-00949",51126,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"989","SWA-00949",51126,1,"CMAY",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"990","SWA-00949",51126,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"991","SWA-00949",51126,1,"CYPS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"992","SWA-00949",51126,1,"FSTE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"993","SWA-00949",51126,1,"GEDW",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"994","SWA-00949",51126,1,"GONS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"995","SWA-00949",51126,1,"HEXE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"996","SWA-00949",51126,1,"LEPT",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"997","SWA-00949",51126,1,"LINC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"998","SWA-00949",51126,1,"LMYC",1,0.1,"DIVER",10,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"999","SWA-00949",51126,1,"MOSP_EM",11,1.1,"DIVER",16.6363636363636,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1000","SWA-00949",51126,1,"MOSP_FO",19,1.9,"DIVER",6.15789473684211,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1001","SWA-00949",51126,1,"PAVS_EM",1,0.1,"DIVER",0,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1002","SWA-00949",51126,1,"PCHI",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1003","SWA-00949",51126,1,"PDUE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1004","SWA-00949",51126,1,"PGWC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1005","SWA-00949",51126,1,"PLSP",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1006","SWA-00949",51126,1,"PMAL",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1007","SWA-00949",51126,1,"PMVC",16,1.6,"DIVER",7.8125,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1008","SWA-00949",51126,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1009","SWA-00949",51126,1,"POSP_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1010","SWA-00949",51126,1,"PSPE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1011","SWA-00949",51126,1,"PSSP_EM",7,0.7,"DIVER",11,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1012","SWA-00949",51126,1,"PSSP_KN",1,0.1,"DIVER",20,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1013","SWA-00949",51126,1,"PVAR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1014","SWA-00949",51126,1,"SPIS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1015","SWA-00949",51126,1,"SSSS",56,5.6,"DIVER",9.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Shallow",4.571776897,5.18134715
"1016","SWA-00968",51141,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1017","SWA-00968",51141,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1018","SWA-00968",51141,1,"CMAY",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1019","SWA-00968",51141,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1020","SWA-00968",51141,1,"CYPS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1021","SWA-00968",51141,1,"FSTE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1022","SWA-00968",51141,1,"GEDW",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1023","SWA-00968",51141,1,"GONS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1024","SWA-00968",51141,1,"HEXE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1025","SWA-00968",51141,1,"LEPT",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1026","SWA-00968",51141,1,"LINC",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1027","SWA-00968",51141,1,"LMYC",2,0.2,"DIVER",2.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1028","SWA-00968",51141,1,"MOSP_EM",6,0.6,"DIVER",12.8333333333333,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1029","SWA-00968",51141,1,"MOSP_FO",92,9.2,"DIVER",14.4673913043478,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1030","SWA-00968",51141,1,"PAVS_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1031","SWA-00968",51141,1,"PCHI",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1032","SWA-00968",51141,1,"PDUE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1033","SWA-00968",51141,1,"PGWC",4,0.4,"DIVER",0,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1034","SWA-00968",51141,1,"PLSP",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1035","SWA-00968",51141,1,"PMAL",22,2.2,"DIVER",7.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1036","SWA-00968",51141,1,"PMVC",27,2.7,"DIVER",2.77777777777778,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1037","SWA-00968",51141,1,"POSP_EM",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1038","SWA-00968",51141,1,"POSP_MD",1,0.1,"DIVER",10,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1039","SWA-00968",51141,1,"PSPE",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1040","SWA-00968",51141,1,"PSSP_EM",6,0.6,"DIVER",7.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1041","SWA-00968",51141,1,"PSSP_KN",4,0.4,"DIVER",2.5,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1042","SWA-00968",51141,1,"PVAR",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1043","SWA-00968",51141,1,"SPIS",0,0,"DIVER",NA,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1044","SWA-00968",51141,1,"SSSS",164,16.4,"DIVER",10.4756097560976,"-1",10,2023,"Swains","SWA_SANCTUARY","Mid",10.05790917,10.66747943
"1045","SWA-00522",8098,1,"ACSP_BR",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",10.3626943,14.9344712
"1046","SWA-00522",8098,1,"ASTS_MD",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",10.3626943,14.9344712
"1047","SWA-00522",8098,1,"CMAY",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",10.3626943,14.9344712
"1048","SWA-00522",8098,1,"COSP_EM",0,0,"DIVER",NA,"-1",10,2015,"Swains","SWA_SANCTUARY","Mid",10.3626943,14.9344712
