"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","AMNE","BGMA","BI","BR","BRY","CCAH","CCAR","CMOR","COL","EMA","ENC","FINE","FOL","FREE","GC","HAL","HARD","MASS","NS","OCTO","RUB","SAND","SG","SP","TAB","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","TURF","POSP","HALI","CCA","ASSP","BRMA","ASPP","ACSP","POCS","PHSP","FASP","GONS","HYSP","HCOE","GOAL","LEPT","GASP","MISP","CYPS","ACAS","ASTS","MOSP","PAVS","COTS","PLSP","GRMA","STYS","RDMA","PADI","LPHY","MICR","COSP","FAVS","DICT","FUSP","MONS","LOBS","PACS","PSSP","ISSP","TURS","ECHP","MESP","OUSP","ECHL","DISP","SYSP","PLER","LESP","HYCO","EUSP","ANTI","N","new.N"
2392,"OFU-00408",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,11,15,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.1857,-169.67503,"Forereef","Mid",0,0,0,6.56370656370656,0,64.8648648648649,0,0,0,5.01930501930502,12.7413127413127,0,2.31660231660232,0.386100386100386,0,0.386100386100386,3.47490347490348,2.31660231660232,0,0,0,0,0,0,0.386100386100386,0,1.54440154440154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,259
2393,"OFU-00228",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,12,14,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.17146,-169.68546,"Forereef","Mid",0,0,0.34965034965035,3.14685314685315,0,19.9300699300699,0,0,0,4.1958041958042,21.6783216783217,0,0,0,0,0,1.04895104895105,8.04195804195804,0,0,0,0,0,0,0,0,41.6083916083916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,286
2395,"OFU-00220",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,13,16,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16096,-169.6367,"Forereef","Mid",0,0,0,0.359712230215827,0,11.5107913669065,0.359712230215827,0,0,15.4676258992806,6.83453237410072,0,0,0,0,0,0.719424460431655,2.15827338129496,0,0,0,1.07913669064748,0,6.11510791366906,0,0.359712230215827,53.5971223021583,1.43884892086331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,278
2398,"OFU-00417",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,11,14,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16275,-169.66374,"Forereef","Mid",0,0,0,2,0,30,0,0,1.2,2.8,12.8,0,4,0,0,1.2,1.6,4.4,0,0.8,0,0,0,32.4,0,0,6,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,250
2399,"OFU-00406",2010,"3/14/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,3,9,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.17236,-169.6364,"Forereef","Shallow",0,0,0,6.94980694980695,0,69.1119691119691,0,0,0,1.54440154440154,14.6718146718147,0,0,0,0,0,4.24710424710425,2.7027027027027,0,0,0,0,0,0,0,0,0.386100386100386,0,0,0.386100386100386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,259
2403,"SWA-00232",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,10,18,"CNET","SAMOA","Swains",0,0,-11.06196,-171.0887,"Forereef","Mid",0,0,0,0,0,0,0,0,0,9.45454545454546,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0.363636363636364,0,0.363636363636364,0,0,0,0,0,0,0,0,16.7272727272727,1.09090909090909,0.363636363636364,11.2727272727273,0,0,0,0,1.09090909090909,0,0,0,0,0,0,0,0,0.363636363636364,0,0,0,47.6363636363636,0,0,0,0,0,0,0,0,10.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
2404,"SWA-00231",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,10,19,"CNET","SAMOA","Swains",0,0,-11.06768,-171.0825,"Forereef","Mid",0,0.380228136882129,0,0,0,0,0,0,0,7.22433460076046,0.380228136882129,0,0,0,0,0,0.380228136882129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1673003802281,0,0,11.0266159695817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2889733840304,0,0,0,0,0,0,0,0,20.1520912547529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,263
2405,"SWA-00400",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,5,11,"CNET","SAMOA","Swains",0,0,-11.06371,-171.0869,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,4.52830188679245,0,0,0,0,0,0,0,0,0,0,1.50943396226415,3.39622641509434,0,0,0,0,0,0,0,0,0,0,13.9622641509434,0.754716981132076,0,15.4716981132075,0,0,0,0,16.6037735849057,0,0,0,0,0,0,0,0,0,0,0,0,42.6415094339623,0,0,0,0.377358490566038,0.377358490566038,0,0,0,0.377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,265
2408,"SWA-00403",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_OPEN",0,"-1",0,3,6,"CNET","SAMOA","Swains",0,0,-11.062,-171.0693,"Forereef","Shallow",0,0.355871886120996,0,0,0,0,0,0,0,17.4377224199288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3024911032028,0.711743772241993,0,31.3167259786477,0,0,0,0,11.7437722419929,0,0,0,0,0.355871886120996,0,0,0,0,0,0,0,7.82918149466192,0,0,0,0.355871886120996,0,0,0,0,13.8790035587189,0,0,0.711743772241993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
2409,"SWA-00227",2010,"3/16/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,7,16,"CNET","SAMOA","Swains",0,0,-11.06798,-171.0778,"Forereef","Mid",0,0.384615384615385,0,0,0,0,0,0,0,9.23076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9230769230769,0,0,21.5384615384615,0,0,0,0,1.53846153846154,0,0.384615384615385,0,0,0.384615384615385,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,9.23076923076923,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,260
2414,"SWA-00210",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,5,9,"CNET","SAMOA","Swains",0,0,-11.04844,-171.0892,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0.378787878787879,0,0,0,0.378787878787879,0,0,0,0,0,0,0,0,0,0,0,26.8939393939394,1.89393939393939,0,28.030303030303,0,0,0,0.378787878787879,14.0151515151515,0,2.65151515151515,0,0,0,0,0,0,0,0,0,0,10.6060606060606,0,0,0,0,0,0,0,0,0.757575757575758,0,0.378787878787879,1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,264
2415,"SWA-00219",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,4,7,"CNET","SAMOA","Swains",0,0,-11.05165,-171.0653,"Forereef","Shallow",0,0.711743772241993,0,0,0,0,0,0,0,16.0142348754448,0,0,0,0,0,0,1.06761565836299,0,0,0,0,0,0,0,0,0.355871886120996,0,0,0,0,0,0,16.7259786476868,0,0,19.5729537366548,0,0,0,0.355871886120996,13.5231316725979,0,0,0,0,0,0,0,0,0,0,0,0,25.6227758007117,0,0,0,0,0,0,0,0,5.33807829181495,0,0,0.355871886120996,0,0,0,0,0.355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
2416,"SWA-00214",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,4,8,"CNET","SAMOA","Swains",0,0,-11.04555,-171.0726,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,5.83657587548638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9610894941634,0.389105058365759,0,19.8443579766537,0,0,0,0,24.9027237354086,0,0,0,0,0.389105058365759,0,0,0,0,0,0,0,17.1206225680934,0,0,0,0,0,0,0,0,1.16731517509728,0,0,0.389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,257
2417,"SWA-00215",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,15,18,"CNET","SAMOA","Swains",0,0,-11.05337,-171.0644,"Forereef","Mid",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9090909090909,0,0,18.1818181818182,0,0,0,0,8.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,39.6363636363636,0,0,0,0,0,1.09090909090909,0,0,8.36363636363636,0,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
2420,"SWA-00226",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,15,20,"CNET","SAMOA","Swains",0,0,-11.05732,-171.0649,"Forereef","Mid",0,0,0,0,0,0,0,0,0,17.1641791044776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9402985074627,0,0,21.2686567164179,0,0,0,0,5.59701492537313,0,0,0,0,0,0,0,0,0,0,0,0,15.2985074626866,0,0,0,0,0.746268656716418,0,0,0,27.9850746268657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,268
2421,"SWA-00217",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,10,18,"CNET","SAMOA","Swains",0,0,-11.04749,-171.0685,"Forereef","Mid",0,0.384615384615385,0,0,0,0,0,0,0,13.8461538461538,0,0,0,0,0,0,0.384615384615385,0,0,0,0.384615384615385,1.92307692307692,0,0,0,0.384615384615385,0,0,0,0,0,0,13.4615384615385,1.15384615384615,0,20,0,0,0,0.769230769230769,20,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,21.9230769230769,0.384615384615385,0,0,0,0.384615384615385,0,0,0,3.84615384615385,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,260
2422,"SWA-00205",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,3.048,7.62,"CNET","SAMOA","Swains",0,0,-11.04654,-171.08101,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0454545454545,7.1969696969697,0,24.6212121212121,0,0,0,0,10.2272727272727,0,0,0,0,0,0,0,0,0,0,0,0,7.1969696969697,0.378787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,264
2422,"SWA-00205",2010,"3/17/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,3.048,7.62,"CNET","SAMOA","Swains",0,0,-11.04654,-171.081,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0454545454545,7.1969696969697,0,24.6212121212121,0,0,0,0,10.2272727272727,0,0,0,0,0,0,0,0,0,0,0,0,7.1969696969697,0.378787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,264
2427,"SWA-00230",2010,"3/18/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_OPEN",0,"-1",0,11,18,"CNET","SAMOA","Swains",0,0,-11.0516,-171.0924,"Forereef","Mid",0,0,0,0,0,0,0,0,0,12.2743682310469,0,0,0,0,0,0,0,0,0,0.36101083032491,0,0,0,0,0,1.08303249097473,0,0,0,0,0,0,13.7184115523466,4.69314079422383,0,18.0505415162455,0,0,0,0.72202166064982,10.8303249097473,0,1.44404332129964,0,0,0,0,0,0,0,0,0,0,26.3537906137184,1.44404332129964,0,0,0,2.16606498194946,0,0,0,6.85920577617329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,277
2428,"SWA-00208",2010,"3/18/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_OPEN",0,"-1",0,2,8,"CNET","SAMOA","Swains",0,0,-11.05233,-171.0921,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,8.61423220973783,0,0,0,0,0,0,0.749063670411985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6067415730337,5.2434456928839,0,57.6779026217228,0,0,0,0,4.11985018726592,0,0,0,0,0,0,0,0,0,0,0,0,8.98876404494382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,267
2429,"SWA-00223",2010,"3/18/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,9,15,"CNET","SAMOA","Swains",0,0,-11.04752,-171.0874,"Forereef","Mid",0,0,0,0,0,0,0,0,0,15.6133828996283,0,0,0,0,0,0,0.743494423791822,0,0,0,0,0,0,0.371747211895911,0,0,0,0,0,0,0,0,50.9293680297398,1.48698884758364,0,13.0111524163569,0,0,0,0,4.08921933085502,0,0,0,0,0,0,0,0,0,0,0,0,13.7546468401487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,269
2433,"SWA-00213",2010,"3/18/2010","HA1001",NA,"2010","RAMP_BASIC","SWA_SANCTUARY",0,"-1",0,21,27,"CNET","SAMOA","Swains",0,0,-11.04723,-171.0867,"Forereef","Deep",0,0,0,0,0,0,0,0,0,6.81818181818182,0,0,0,0.378787878787879,0,0,0.757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3484848484848,21.5909090909091,0,16.6666666666667,0,0,0,0,2.27272727272727,0,4.92424242424242,0,0,0,0,0,0,0,0,0,0,1.51515151515152,0.378787878787879,0,0,0.378787878787879,0,0,0,0,18.9393939393939,0,0,0,0,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0.757575757575758,0,0,0,280,264
2436,"OLO-00213",2010,"3/19/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,3,9,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16127,-169.61975,"Forereef","Shallow",0,0,0,1.45454545454545,0,25.0909090909091,0.363636363636364,0,5.09090909090909,6.18181818181818,14.5454545454545,0,0,0,0,0,0.363636363636364,2.90909090909091,0,0,0.363636363636364,4,0,0.363636363636364,2.18181818181818,0,22.9090909090909,13.8181818181818,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
2437,"OFU-00215",2010,"3/19/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,10,11,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16174,-169.63837,"Forereef","Mid",0,0,0,3.71747211895911,0,37.1747211895911,0,0,0,10.0371747211896,14.1263940520446,0,0,0,0,0,1.11524163568773,7.43494423791822,0,0,0.371747211895911,0,0,0.743494423791822,0,0,24.5353159851301,0.371747211895911,0,0.371747211895911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,269
2440,"OFU-00233",2010,"3/19/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,19,25,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16823,-169.68629,"Forereef","Deep",0,0,0,3.3457249070632,0,23.4200743494424,0,0,0,2.23048327137546,10.4089219330855,0,0.371747211895911,0,0,0,1.11524163568773,13.0111524163569,0,1.85873605947955,0.371747211895911,2.97397769516729,0,0.371747211895911,4.83271375464684,0,27.5092936802974,0,0,8.17843866171004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,269
2442,"OFU-00221",2010,"3/19/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,6,7,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.15845,-169.67535,"Forereef","Shallow",0,0.353356890459364,0,4.24028268551237,0,14.8409893992933,0.353356890459364,0,0.353356890459364,3.18021201413428,28.2685512367491,0,0.706713780918728,0,0,0,0.706713780918728,7.06713780918728,0,0.706713780918728,0,2.82685512367491,0,0,0,0,34.6289752650177,1.76678445229682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,283
2443,"OFU-00421",2010,"3/19/2010","HA1001",NA,"2010","RAMP_BASIC","Ofu & Olosega",0,"-1",0,2.1336,3.048,"CPCE","SAMOA","Ofu & Olosega",0,0,-14.16401,-169.65907,"Forereef","Shallow",0,0,0,3.62903225806452,0,37.0967741935484,0,0,0,4.43548387096774,39.5161290322581,0,0,0,0,0,1.61290322580645,3.62903225806452,0,0,0,0.806451612903226,0,1.20967741935484,0.403225806451613,0,7.25806451612903,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,248
2448,"TAU-00237",2010,"3/20/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_SANCTUARY",0,"-1",0,12,16,"CPCE","SAMOA","Tau",0,0,-14.26176,-169.50006,"Forereef","Mid",0,0,0,0.350877192982456,0,18.2456140350877,0.350877192982456,0,1.05263157894737,14.7368421052632,22.8070175438596,0,2.45614035087719,0,0,0.701754385964912,1.40350877192982,1.40350877192982,0,0,1.05263157894737,5.6140350877193,0,0,0,16.4912280701754,12.9824561403509,0,0,0.350877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,285
2450,"TAU-00442",2010,"3/20/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,5,7,"CPCE","SAMOA","Tau",0,0,-14.2688,-169.48203,"Forereef","Shallow",0,0,0,1.50943396226415,0,41.1320754716981,0,0,0.377358490566038,1.50943396226415,15.4716981132075,0,0,0,0,0,3.0188679245283,6.0377358490566,0,0,0,0,0,0,0.754716981132076,0,29.4339622641509,0,0,0.377358490566038,0,0.377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,265
2451,"TAU-00215",2010,"3/20/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,13,17,"CPCE","SAMOA","Tau",0,0,-14.21368,-169.47313,"Forereef","Mid",0,0,0,3.98550724637681,0,11.5942028985507,0,0,0,10.5072463768116,23.5507246376812,0,0.72463768115942,0,0,0.36231884057971,0,7.60869565217391,0,0,0.36231884057971,5.79710144927536,0,2.53623188405797,0,2.17391304347826,28.9855072463768,1.81159420289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,276
2453,"TAU-00224",2010,"3/20/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,9,12,"CPCE","SAMOA","Tau",0,0,-14.24988,-169.45592,"Forereef","Mid",0,0,0,2.53623188405797,0,21.7391304347826,0,0,0,20.6521739130435,16.6666666666667,0,0.72463768115942,0,0,0,0,2.53623188405797,0.36231884057971,0,0,0,0,1.81159420289855,0,0,31.8840579710145,0,0,0,0,1.08695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,276
2454,"TAU-00226",2010,"3/20/2010","HA1001",NA,"2010","RAMP_BASIC","TAU_OPEN",0,"-1",0,8,11,"CPCE","SAMOA","Tau",0,0,-14.25456,-169.44287,"Forereef","Mid",0,0.3584229390681,0,2.5089605734767,0,27.9569892473118,0,0,0.3584229390681,19.3548387096774,31.8996415770609,0,0,0,0,1.0752688172043,0.3584229390681,9.31899641577061,0,0,0,0,0,0.3584229390681,0,0.3584229390681,5.73476702508961,0,0,0.3584229390681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,279
2459,"TUT-00208",2010,"3/21/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,4,7,"CPCE","SAMOA","Tutuila",0,0,-14.24676,-170.57286,"Forereef","Shallow",0,0,0,0.378787878787879,0,4.54545454545455,0.378787878787879,0,0,29.5454545454545,9.84848484848485,0,0,0,0,0,0,7.57575757575758,0,0,0,0,0,0,0,0,43.1818181818182,3.78787878787879,0.378787878787879,0.378787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,264
2462,"TUT-00252",2010,"3/21/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,4,8,"CPCE","SAMOA","Tutuila",0,0,-14.25453,-170.61032,"Forereef","Shallow",0,0,0,3.20284697508897,0,27.4021352313167,0,0,0,16.3701067615658,24.1992882562278,0,0,0,0,0,0,3.20284697508897,0,0.355871886120996,0.355871886120996,0,0,0,0,0,24.1992882562278,0.355871886120996,0,0.355871886120996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,281
2463,"TUT-00471",2010,"3/21/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,10,16,"CPCE","SAMOA","Tutuila",0,0,-14.2525,-170.6107,"Forereef","Mid",0,0,0,6.18181818181818,0,20.3636363636364,0,0,0,22.5454545454545,18.5454545454545,0,0,0,0,2.54545454545455,2.54545454545455,4.72727272727273,0,0.727272727272727,0,0,0,0,0.727272727272727,0,19.6363636363636,0,0,1.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
2466,"TUT-00401",2010,"3/21/2010","HA1001",NA,"2010","TUT10_12","TUT_NE_OPEN",0,"-1",0,2,7,"CPCE","SAMOA","Tutuila",0,0,-14.25184,-170.62416,"Forereef","Shallow",0,0,0,9.03010033444816,0,3.34448160535117,0,0,0.334448160535117,1.33779264214047,34.1137123745819,0,0,0,0,0,0,3.01003344481605,0,0,0,4.0133779264214,0,0,0,0,32.7759197324415,12.0401337792642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,299
3121,"HAW-00457",2010,"10/8/2010","HA1008",NA,"2010-12","RAMP_BASIC","HAW_HAMAKUA",0,"-1",0,16,29,"CPCE","MHI","Hawaii",0,0,20.20014013,-155.70913405,"Forereef","Deep",0,0,0,0.497512437810945,0,6.46766169154229,0,0,0,2.98507462686567,0.497512437810945,0,0,0,0,0,0,1.49253731343284,0,0,0,3.48258706467662,0,0,0,0,82.089552238806,0,0,1.49253731343284,0,0.995024875621891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,201
3122,"HAW-00150",2010,"10/8/2010","HA1008",NA,"2010-12","RAMP_BASIC","HAW_HAMAKUA",0,"-1",0,9,11,"CPCE","MHI","Hawaii",0,0,20.23244122,-155.75121045,"Forereef","Mid",0,0,0,0,0,4,1.81818181818182,0,0,3.63636363636364,0.727272727272727,0,0,0,0,0,0,2.18181818181818,0,0,0,7.63636363636364,0,0,0,0,68.3636363636364,1.81818181818182,0,9.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,275
